383,11,873,26,143,75,1,-1,-1,-1
384,11,873,25,143,75,1,-1,-1,-1
385,11,873,24,143,76,1,-1,-1,-1
386,11,872,23,144,76,1,-1,-1,-1
387,11,872,22,144,76,1,-1,-1,-1
388,11,871,21,145,76,1,-1,-1,-1
389,11,871,20,145,76,1,-1,-1,-1
512,29,1762,591,165,415,1,-1,-1,-1
513,29,1774,612,155,394,1,-1,-1,-1
514,29,1782,620,150,380,1,-1,-1,-1
515,29,1790,628,145,367,1,-1,-1,-1
516,29,1798,636,140,354,1,-1,-1,-1
517,29,1806,644,134,341,1,-1,-1,-1
518,29,1768,624,165,425,1,-1,-1,-1
519,29,1769,628,165,425,1,-1,-1,-1
520,29,1770,632,166,426,1,-1,-1,-1
521,29,1771,636,166,427,1,-1,-1,-1
522,29,1772,640,167,428,1,-1,-1,-1
523,29,1773,644,167,429,1,-1,-1,-1
524,29,1774,647,168,431,1,-1,-1,-1
525,29,1775,651,168,432,1,-1,-1,-1
526,29,1776,655,168,433,1,-1,-1,-1
527,29,1777,659,169,434,1,-1,-1,-1
528,29,1778,663,169,435,1,-1,-1,-1
529,29,1779,667,170,436,1,-1,-1,-1
530,29,1780,670,170,438,1,-1,-1,-1
531,29,1781,674,171,439,1,-1,-1,-1
532,29,1782,678,171,440,1,-1,-1,-1
533,29,1783,682,172,440,1,-1,-1,-1
534,29,1784,686,172,441,1,-1,-1,-1
535,29,1785,690,172,442,1,-1,-1,-1
536,29,1786,693,173,444,1,-1,-1,-1
537,29,1787,697,173,445,1,-1,-1,-1
538,29,1788,701,174,446,1,-1,-1,-1
539,29,1789,705,174,447,1,-1,-1,-1
540,29,1790,709,175,448,1,-1,-1,-1
541,29,1791,713,175,449,1,-1,-1,-1
542,29,1792,717,176,450,1,-1,-1,-1
543,29,1793,720,176,452,1,-1,-1,-1
544,29,1794,724,176,453,1,-1,-1,-1
545,29,1795,728,177,454,1,-1,-1,-1
546,29,1796,732,177,455,1,-1,-1,-1
547,29,1797,736,178,456,1,-1,-1,-1
548,29,1798,740,178,456,1,-1,-1,-1
549,29,1799,743,179,458,1,-1,-1,-1
550,29,1800,747,179,459,1,-1,-1,-1
551,29,1801,751,180,460,1,-1,-1,-1
552,29,1802,755,180,461,1,-1,-1,-1
553,29,1803,759,180,462,1,-1,-1,-1
554,29,1804,763,181,463,1,-1,-1,-1
555,29,1805,767,181,464,1,-1,-1,-1
556,29,1806,770,182,466,1,-1,-1,-1
557,29,1807,774,182,467,1,-1,-1,-1
558,29,1809,778,182,468,1,-1,-1,-1
559,29,1810,782,182,469,1,-1,-1,-1
560,29,1811,786,183,470,1,-1,-1,-1
561,29,1812,790,183,471,1,-1,-1,-1
562,29,1813,793,183,472,1,-1,-1,-1
563,29,1814,797,184,473,1,-1,-1,-1
564,29,1815,801,184,474,1,-1,-1,-1
565,29,1816,805,185,475,1,-1,-1,-1
566,29,1817,809,185,476,1,-1,-1,-1
567,29,1818,813,186,477,1,-1,-1,-1
568,29,1819,816,186,479,1,-1,-1,-1
569,29,1820,820,187,480,1,-1,-1,-1
570,29,1821,824,187,481,1,-1,-1,-1
571,29,1822,828,187,482,1,-1,-1,-1
572,29,1823,832,188,483,1,-1,-1,-1
573,29,1824,836,188,484,1,-1,-1,-1
574,29,1825,840,189,485,1,-1,-1,-1
575,29,1826,843,189,487,1,-1,-1,-1
576,29,1827,847,190,487,1,-1,-1,-1
577,29,1828,851,190,488,1,-1,-1,-1
578,29,1829,855,191,489,1,-1,-1,-1
579,29,1830,859,191,490,1,-1,-1,-1
580,29,1831,863,191,491,1,-1,-1,-1
581,29,1832,866,192,493,1,-1,-1,-1
582,29,1833,870,192,494,1,-1,-1,-1
583,29,1834,874,193,495,1,-1,-1,-1
584,29,1835,878,193,496,1,-1,-1,-1
585,29,1836,882,194,497,1,-1,-1,-1
586,29,1837,886,194,498,1,-1,-1,-1
587,29,1838,890,195,499,1,-1,-1,-1
588,29,1839,893,195,501,1,-1,-1,-1
984,34,1716,812,198,261,1,-1,-1,-1
985,34,1712,809,200,263,1,-1,-1,-1
986,34,1708,806,202,266,1,-1,-1,-1
987,34,1704,803,203,268,1,-1,-1,-1
988,34,1700,800,205,270,1,-1,-1,-1
989,34,1696,797,207,273,1,-1,-1,-1
990,34,1692,794,209,275,1,-1,-1,-1
991,34,1688,791,210,278,1,-1,-1,-1
992,34,1684,788,212,280,1,-1,-1,-1
993,34,1679,785,215,282,1,-1,-1,-1
994,34,1675,783,216,284,1,-1,-1,-1
995,34,1671,780,218,286,1,-1,-1,-1
996,34,1667,777,220,289,1,-1,-1,-1
997,34,1663,774,222,291,1,-1,-1,-1
998,34,1659,771,223,293,1,-1,-1,-1
999,34,1655,768,225,296,1,-1,-1,-1
1000,34,1651,765,227,298,1,-1,-1,-1
1001,34,1647,762,229,300,1,-1,-1,-1
1002,34,1643,759,230,303,1,-1,-1,-1
1003,34,1639,756,232,305,1,-1,-1,-1
1004,34,1635,753,234,308,1,-1,-1,-1
1005,34,1631,750,235,310,1,-1,-1,-1
1006,34,1627,747,237,312,1,-1,-1,-1
1007,34,1623,744,239,315,1,-1,-1,-1
1008,34,1619,741,241,317,1,-1,-1,-1
1009,34,1615,738,242,319,1,-1,-1,-1
1010,34,1611,735,244,322,1,-1,-1,-1
1011,34,1607,732,246,324,1,-1,-1,-1
1012,34,1603,729,248,327,1,-1,-1,-1
1013,34,1599,726,249,329,1,-1,-1,-1
1014,34,1595,724,251,330,1,-1,-1,-1
1015,34,1590,721,254,333,1,-1,-1,-1
1016,34,1586,718,255,335,1,-1,-1,-1
1017,34,1582,715,257,337,1,-1,-1,-1
1018,34,1578,712,259,340,1,-1,-1,-1
1019,34,1574,709,261,342,1,-1,-1,-1
1020,34,1570,706,262,345,1,-1,-1,-1
1021,34,1566,703,264,347,1,-1,-1,-1
1022,34,1562,700,266,349,1,-1,-1,-1
1023,34,1558,697,268,352,1,-1,-1,-1
1024,34,1554,694,269,354,1,-1,-1,-1
1025,34,1550,691,271,357,1,-1,-1,-1
1026,34,1546,688,273,359,1,-1,-1,-1
1027,34,1542,685,274,361,1,-1,-1,-1
1028,34,1538,682,276,364,1,-1,-1,-1
1029,34,1534,679,278,366,1,-1,-1,-1
1030,34,1530,676,280,368,1,-1,-1,-1
1031,34,1526,673,281,371,1,-1,-1,-1
1032,34,1522,670,283,373,1,-1,-1,-1
1033,34,1518,667,285,376,1,-1,-1,-1
1034,34,1514,665,287,377,1,-1,-1,-1
1035,34,1510,662,288,379,1,-1,-1,-1
1036,34,1506,659,290,382,1,-1,-1,-1
1037,34,1502,656,292,384,1,-1,-1,-1
1038,34,1497,653,294,386,1,-1,-1,-1
1039,34,1493,650,296,389,1,-1,-1,-1
1040,34,1489,647,298,391,1,-1,-1,-1
1041,34,1485,644,300,394,1,-1,-1,-1
1042,34,1481,641,301,396,1,-1,-1,-1
1043,34,1477,638,303,398,1,-1,-1,-1
1044,34,1473,635,305,401,1,-1,-1,-1
1045,34,1469,632,307,403,1,-1,-1,-1
1046,34,1465,629,308,405,1,-1,-1,-1
1047,34,1461,626,310,408,1,-1,-1,-1
1048,34,1457,623,312,410,1,-1,-1,-1
1049,34,1453,620,313,413,1,-1,-1,-1
1050,34,1449,617,315,415,1,-1,-1,-1
1051,34,1445,614,317,417,1,-1,-1,-1
1052,34,1441,611,319,420,1,-1,-1,-1
1053,34,1437,608,320,422,1,-1,-1,-1
1054,34,1433,606,322,424,1,-1,-1,-1
1224,38,28,240,303,157,1,-1,-1,-1
1225,38,42,240,302,156,1,-1,-1,-1
1226,38,55,240,301,156,1,-1,-1,-1
1227,38,69,240,299,155,1,-1,-1,-1
1228,38,-9,236,311,162,1,-1,-1,-1
1229,38,-12,235,306,162,1,-1,-1,-1
1230,38,-17,234,306,163,1,-1,-1,-1
1231,38,-15,233,302,161,1,-1,-1,-1
1232,38,-16,231,299,162,1,-1,-1,-1
1233,38,-17,230,295,162,1,-1,-1,-1
1234,38,-18,229,293,162,1,-1,-1,-1
1235,38,-21,229,293,162,1,-1,-1,-1
1236,38,-23,228,293,162,1,-1,-1,-1
1237,38,-26,227,293,162,1,-1,-1,-1
1238,38,-29,226,294,163,1,-1,-1,-1
1239,38,-32,225,295,163,1,-1,-1,-1
1240,38,-35,224,295,163,1,-1,-1,-1
1241,38,-38,223,296,164,1,-1,-1,-1
1242,38,-41,222,296,164,1,-1,-1,-1
1243,38,-43,221,296,165,1,-1,-1,-1
1244,38,-46,221,297,164,1,-1,-1,-1
1245,38,-49,220,297,164,1,-1,-1,-1
1246,38,-52,219,298,165,1,-1,-1,-1
1247,38,-55,218,298,165,1,-1,-1,-1
1248,38,-58,217,299,165,1,-1,-1,-1
1249,38,-61,216,299,166,1,-1,-1,-1
1250,38,-63,215,299,166,1,-1,-1,-1
1251,38,-66,214,300,166,1,-1,-1,-1
1252,38,-69,213,300,167,1,-1,-1,-1
1253,38,-72,213,301,166,1,-1,-1,-1
1254,38,-75,212,301,166,1,-1,-1,-1
1255,38,-78,211,302,167,1,-1,-1,-1
1256,38,-81,210,303,167,1,-1,-1,-1
1257,38,-83,209,302,167,1,-1,-1,-1
1258,38,-86,208,303,168,1,-1,-1,-1
1259,38,-89,207,303,168,1,-1,-1,-1
1260,38,-92,206,304,169,1,-1,-1,-1
1261,38,-95,205,305,169,1,-1,-1,-1
1262,38,-98,205,305,168,1,-1,-1,-1
1263,38,-101,204,306,169,1,-1,-1,-1
1264,38,-103,203,305,169,1,-1,-1,-1
1265,38,-106,202,306,169,1,-1,-1,-1
1266,38,-109,201,306,170,1,-1,-1,-1
1267,38,-112,200,307,170,1,-1,-1,-1
1268,38,-115,199,308,170,1,-1,-1,-1
1269,38,-118,198,308,171,1,-1,-1,-1
1270,38,-121,197,309,171,1,-1,-1,-1
1271,38,-123,197,308,170,1,-1,-1,-1
1272,38,-126,196,309,171,1,-1,-1,-1
1273,38,-129,195,310,171,1,-1,-1,-1
1274,38,-132,194,310,172,1,-1,-1,-1
1275,38,-135,193,311,172,1,-1,-1,-1
1276,38,-138,192,311,172,1,-1,-1,-1
1277,38,-141,191,312,173,1,-1,-1,-1
1278,38,-143,190,311,173,1,-1,-1,-1
1279,38,-146,189,312,173,1,-1,-1,-1
1280,38,-149,189,313,173,1,-1,-1,-1
1281,38,-152,188,313,173,1,-1,-1,-1
1282,38,-155,187,314,173,1,-1,-1,-1
1283,38,-158,186,314,174,1,-1,-1,-1
1284,38,-161,185,315,174,1,-1,-1,-1
1285,38,-163,184,315,174,1,-1,-1,-1
1286,38,-166,183,315,175,1,-1,-1,-1
1287,38,-169,182,316,175,1,-1,-1,-1
1288,38,-172,181,316,175,1,-1,-1,-1
1289,38,-175,181,317,175,1,-1,-1,-1
1290,38,-178,180,317,175,1,-1,-1,-1
1291,38,-181,179,318,176,1,-1,-1,-1
1292,38,-183,178,318,176,1,-1,-1,-1
1293,38,-186,177,318,176,1,-1,-1,-1
1294,38,-189,176,319,177,1,-1,-1,-1
1295,38,-192,175,319,177,1,-1,-1,-1
1296,38,-195,174,320,177,1,-1,-1,-1
1297,38,-198,173,321,178,1,-1,-1,-1
1298,38,-201,172,321,178,1,-1,-1,-1
1299,38,-203,172,321,177,1,-1,-1,-1
1300,38,-206,171,321,178,1,-1,-1,-1
1301,38,-209,170,322,178,1,-1,-1,-1
1302,38,-212,169,323,178,1,-1,-1,-1
1303,38,-215,168,323,179,1,-1,-1,-1
1304,38,-218,167,324,179,1,-1,-1,-1
2200,40,20,4,1895,1069,1,-1,-1,-1
2201,40,23,4,1888,1065,1,-1,-1,-1
2202,40,24,5,1888,1065,1,-1,-1,-1
2203,40,29,8,1879,1060,1,-1,-1,-1
2204,40,39,21,1854,1042,1,-1,-1,-1
2205,40,24,9,1884,1059,1,-1,-1,-1
2206,40,27,14,1876,1053,1,-1,-1,-1
2207,40,28,14,1874,1051,1,-1,-1,-1
2208,40,20,7,1887,1059,1,-1,-1,-1
2209,40,14,2,1900,1065,1,-1,-1,-1
2210,40,13,0,1904,1068,1,-1,-1,-1
2211,40,13,5,1900,1064,1,-1,-1,-1
2212,40,21,13,1888,1058,1,-1,-1,-1
2213,40,20,4,1905,1069,1,-1,-1,-1
2214,40,15,1,1913,1075,1,-1,-1,-1
2215,40,11,0,1918,1078,1,-1,-1,-1
2216,40,12,0,1916,1078,1,-1,-1,-1
2217,40,9,0,1917,1079,1,-1,-1,-1
2218,40,11,0,1911,1076,1,-1,-1,-1
2219,40,16,0,1908,1075,1,-1,-1,-1
2220,40,19,0,1897,1069,1,-1,-1,-1
2221,40,18,0,1891,1066,1,-1,-1,-1
2222,40,18,0,1890,1065,1,-1,-1,-1
2223,40,21,0,1890,1065,1,-1,-1,-1
2224,40,21,0,1890,1064,1,-1,-1,-1
2225,40,22,0,1888,1064,1,-1,-1,-1
2226,40,22,-1,1888,1064,1,-1,-1,-1
2227,40,22,-1,1887,1063,1,-1,-1,-1
2228,40,22,-1,1887,1062,1,-1,-1,-1
2229,40,23,-1,1885,1062,1,-1,-1,-1
2230,40,23,-2,1885,1062,1,-1,-1,-1
2231,40,23,-2,1884,1061,1,-1,-1,-1
2232,40,24,-2,1883,1060,1,-1,-1,-1
2233,40,24,-3,1882,1061,1,-1,-1,-1
2234,40,24,-3,1882,1060,1,-1,-1,-1
2235,40,24,-3,1881,1059,1,-1,-1,-1
2236,40,25,-4,1880,1060,1,-1,-1,-1
2237,40,25,-4,1879,1059,1,-1,-1,-1
2238,40,25,-4,1879,1058,1,-1,-1,-1
2239,40,26,-4,1877,1057,1,-1,-1,-1
2240,40,26,-5,1877,1058,1,-1,-1,-1
2241,40,26,-5,1876,1057,1,-1,-1,-1
2242,40,27,-5,1874,1056,1,-1,-1,-1
2243,40,27,-6,1874,1056,1,-1,-1,-1
